doc,member,page,owner,name,ticker,typ,date,notified,amt,kind,amt_col,flag,bad,conf
8221358,Ro Khanna (D-CA17),35,SP,W.R. BERKLEY CORPORATION CMN,,S,02/17/2026,03/04/2026,"$1,001-$15,000",STOCK/FUND,A,확인,,74.0
8221358,Ro Khanna (D-CA17),35,,SP__{AVOTING COMCAST CORPORATION ; CMN CLASS,,S,02/17/2026,03/04/2026,"$1,001-$15,000",STOCK/FUND,A,의심,owner;name-illegible,33.4
8221358,Ro Khanna (D-CA17),35,SP,IDEXX LABORATORIES CIN,,S,02/17/2026,03/04/2026,"$1,001-$15,000",STOCK/FUND,A,확인,,71.3
8221358,Ro Khanna (D-CA17),35,SP,"TYLER TECHNOLOGIES, INC. CRIN",,S,02/17/2026,_.03/04/261,"$1,001-$15,000",STOCK/FUND,A,의심,notified,65.2
8221358,Ro Khanna (D-CA17),35,SP,PTC INC. CMN,,S,02/17/2026,03/04/2026,"$1,001-$15,000",STOCK/FUND,A,의심,name-illegible,39.0
8221358,Ro Khanna (D-CA17),35,,DEERE & COMPANY CMN,,S,02/17/2026,03/04/2026,"$1,001-$15,000",STOCK/FUND,A,의심,owner,78.9
8221358,Ro Khanna (D-CA17),35,SP,BEST BUY CO INC CMN,,S,02/17/2026,03/04/2026,"$1,001-$15,000",STOCK/FUND,A,확인,,80.2
8221358,Ro Khanna (D-CA17),35,SP,ISHARES MSCI AUSTRALIA ETF,,S,02/13/2026,03/04/2026,"$1,001-$15,000",STOCK/FUND,A,확인,,76.7
8221358,Ro Khanna (D-CA17),35,SP,DELL IC TECHNOLOGIES INC. CMN CLASS,,S,02/17/2026,03/04/2026,"$1,001-$15,000",STOCK/FUND,A,확인,,80.3
8221358,Ro Khanna (D-CA17),35,,"SP__|MOLINA HEALTHCARE, INC, CMN",,S,02/17/2026,03/04/2026,"$1,001-$15,000",STOCK/FUND,A,의심,owner,84.0
8221358,Ro Khanna (D-CA17),35,SP,BROADRIDGE |INCMN FINANCIAL _ SOLUTIONS,,S,02/17/2026,03/04/2026,"$1,001-$15,000",STOCK/FUND,A,확인,,65.4
8221358,Ro Khanna (D-CA17),35,,SP__|MSCIINC. \ CMN,,S,02/17/2026,03/04/2026,"$1,001-$15,000",STOCK/FUND,A,의심,owner,68.4
8221358,Ro Khanna (D-CA17),35,SP,/OMNICOM GROUP CMN,,S,02/17/2026,03/04/2026,"$1,001-$15,000",STOCK/FUND,A,확인,,71.7
8221358,Ro Khanna (D-CA17),35,,TOYOTA JADR MOTOR CORPORATION SPON,,S,02/13/2026,03/04/2026,"$1,001-$15,000",STOCK/FUND,A,의심,owner,89.3
8221358,Ro Khanna (D-CA17),35,,TAKEDA {SPONSORED PHARMACEUTICAL ADR CMN CO LTD,,S,02/13/2026,03/04/2026,"$1,001-$15,000",STOCK/FUND,A,의심,owner,87.7
8221358,Ro Khanna (D-CA17),36,,NOVARTIS |CMN 1994 TRUST AG-ADR SPONSORED ADR,,P/S/E,02/13/2026,03/04/2026,I/K,STOCK/FUND,IK,의심,amount-multi;type;owner,87.6
8221358,Ro Khanna (D-CA17),36,,COCA-COLA |CMN EUROPEAN PARTNERS PL,,S,02/13/2026,03/04/2026,"$1,001-$15,000",STOCK/FUND,A,의심,owner,81.2
8221358,Ro Khanna (D-CA17),36,SP,VINC| SA ADR CMN,,S,02/13/2026,03/04/2026,"$1,001-$15,000",STOCK/FUND,A,의심,name-illegible,30.0
8221358,Ro Khanna (D-CA17),36,,SP__|ADRCMN KONINKLUKE AHOLD N.V. SPONSORED,,S,02/13/2026,03/04/2026,"$1,001-$15,000",STOCK/FUND,A,의심,owner,77.9
8221358,Ro Khanna (D-CA17),36,,COMPASS CMN GROUP PLC SPONSORED,,S,02/13/2026,03/04/2025,"$1,001-$15,000",STOCK/FUND,A,의심,owner,94.3
8221358,Ro Khanna (D-CA17),36,SP,SIEMENS _|SPONSGRED AKTIENGESELLSCHAFT ADR CMN,,S,02/13/2026,03/04/2026,"$1,001-$15,000",STOCK/FUND,A,확인,,76.4
8221358,Ro Khanna (D-CA17),36,SP,CMN INDUSTRIA DE DISENO TEXTIL S. ADR,,S,02/13/2026,03/04/2026,"$1,001-$15,000",STOCK/FUND,A,확인,,79.6
8221358,Ro Khanna (D-CA17),36,,SP__|UNSPONSORED SCHNEIDER ELECTRIC ADR (FRANCE) SE,,S,02/13/2026,03/04/2026,"$1,001-$15,000",STOCK/FUND,A,의심,owner,86.6
8221358,Ro Khanna (D-CA17),36,SP,JENELSOCIETA PER AZIONI ADR CMN,,S,02/13/2026,03/04/2026,"$1,001-$15,000",STOCK/FUND,A,확인,,72.7
8221358,Ro Khanna (D-CA17),36,SP,SPONSORED INFINEON TECHNOLOGIES ADR CMN AG - ADR,,S,02/13/2026,03/04/2026,"$1,001-$15,000",STOCK/FUND,A,확인,,84.0
8221358,Ro Khanna (D-CA17),37,,FULL,,P/S/E,Date cfTressaction|,Transaction,G/H,STOCK/FUND,GH,의심,amount-multi;type;date;notified;owner;name-illegible,46.8
8221358,Ro Khanna (D-CA17),37,,"METLIFE, AUTONATION {USD INC. HYBRID INC 3.85% 03/15/2056 03/01/2032",,P,02/24/26] 02/02/26|,03/04/26| 03/04/26|,A/I/K,BOND,AIK,의심,amount-multi;date;notified;owner,66.7
8221358,Ro Khanna (D-CA17),37,,08/15/2056 NEXTERA [HYBRID EVERSOURCE 06/15/2054 ENERGY ENERGY CAPITAL USD HYBRID HOLDING,,P,_02/23/26} 02/17/26| :,03/04/26; 03/04/26|,A/I/K,STOCK/FUND,AIK,의심,amount-multi;date;notified;owner,85.3
8221358,Ro Khanna (D-CA17),38,,"PROVIDE FUL NAME, NOT OCKER SYMBOL",,P/E,MM/OD/TY,MM/DOY,I/K,STOCK/FUND,IK,의심,amount-multi;type;date;notified;owner,71.5
8221358,Ro Khanna (D-CA17),39,,FAL,,P/S/E,Guta of Trenaaction,"Tate Trroaction Notl""edel",G/H,STOCK/FUND,GH,의심,amount-multi;type;date;notified;owner,78.7
8221358,Ro Khanna (D-CA17),39,,"PROVIDE FUL AOME, NOT TICKER SYMBOL",,P/S/E,satDoyrY,aowpoyrr,I/K,STOCK/FUND,IK,의심,amount-multi;type;date;notified;owner,61.6
8221358,Ro Khanna (D-CA17),40,,FOAL,,P/S/E,Date of Transaction,Tate Tramaction Fat Tato,G/H,STOCK/FUND,GH,의심,amount-multi;type;date;notified;owner,61.1
8221358,Ro Khanna (D-CA17),41,,NETFLIX 1924 TRUST INC,,P/S/E,02/18/2026,02/18/2026,A/B/C/D/E/F/G/H/I/J/K,STOCK/FUND,ABCDEFGHIJK,의심,amount-multi;type;owner;name-illegible,36.5
8221358,Ro Khanna (D-CA17),41,SP,INTUITIVE SURGICAL INC,,S,02/18/2026,02/18/2026,"$1,001-$15,000",STOCK/FUND,A,확인,,73.6
8221358,Ro Khanna (D-CA17),41,,HOLDINGS 'ABBOTT LABORATORIES,,P/S/E,02/18/2026,02/18/2026,A/B/C/D/E/F/G/H/I/J/K,STOCK/FUND,ABCDEFGHIJK,의심,amount-multi;type;owner,71.1
8221358,Ro Khanna (D-CA17),41,,NETFUXINC USHA AHUJA 2010 TRREV TRUST FBO,,P/S/E,02/18/2026,02/18/2026,A/B/C/D/E/F/G/H/I/J/K,STOCK/FUND,ABCDEFGHIJK,의심,amount-multi;type;owner,66.6
8221358,Ro Khanna (D-CA17),41,DC,INTUITIVE SURGICAL INC,,S,02/18/2026,02/18/2026,"$1,001-$15,000",STOCK/FUND,A,확인,,63.4
8221358,Ro Khanna (D-CA17),41,DC,FTI CONSULTING INC,,S,02/18/2026,02/18/2026,"$1,001-$15,000",STOCK/FUND,A,의심,name-illegible,47.2
8221358,Ro Khanna (D-CA17),41,DC,DANAHER CORPORATION COM,,S,02/18/2026,02/18/2026,"$1,001-$15,000",STOCK/FUND,A,확인,,77.0
8221358,Ro Khanna (D-CA17),41,,HOLDINGS ABBOTT LABORATORIES,,P/S/E,02/18/2026,02/18/2026,A/B/C/D/E/F/G/H/I/J/K,STOCK/FUND,ABCDEFGHIJK,의심,amount-multi;type;owner,80.0
8221358,Ro Khanna (D-CA17),41,,INETFLIXINC FBO KHANNA CHILDREN,,P/S/E,02/18/2026,02/18/2026,A/B/C/D/E/F/G/H/I/J/K,STOCK/FUND,ABCDEFGHIJK,의심,amount-multi;type;owner,63.8
8221359,Michael McCaul (R-TX10),1,SP,NORTHERN TAX-ADVGT ULTRA-SHRT FIXED INC,,P,02/11/2026,03/05/2026,"over $1,000,000 (SP/DC)",STOCK/FUND,K,확인,,92.6
8221359,Michael McCaul (R-TX10),1,SP,NORTHERN TAX-ADVGT ULTRA-SHRT FIXED INC,,P,02/11/2026,03/05/2026,"$500,001-$1,000,000",STOCK/FUND,F,확인,,80.2
8221359,Michael McCaul (R-TX10),1,SP,NORTHERN INTERMED TAX EXEMPT FUND,,P,02/11/2026,03/05/2026,"$500,001-$1,000,000",STOCK/FUND,F,확인,,95.9
8221359,Michael McCaul (R-TX10),1,SP,NORTHERN TAX-ADVGT ULTRA-SHRT FIXED INC,,P,02/11/2026,03/05/2026,"$250,001-$500,000",STOCK/FUND,E,확인,,93.2
8221359,Michael McCaul (R-TX10),1,SP,NORTHERN TAX-ADVGT ULTRA-SHRT FIXED INC,,P,02/11/2026,03/05/2026,"$250,001-$500,000",STOCK/FUND,E,확인,,84.3
8221359,Michael McCaul (R-TX10),1,SP,NORTHERN INTERMED TAX EXEMPT FUND,,P,02/11/2026,03/05/2026,"$250,001-$500,000",STOCK/FUND,E,확인,,92.8
8221359,Michael McCaul (R-TX10),1,SP,NORTHERN INTERMED TAX EXEMPT FUND °,,P,02/11/2026,03/05/2026,"$100,001-$250,000",STOCK/FUND,D,확인,,79.7
8221359,Michael McCaul (R-TX10),1,SP,NORTHERN TAX-ADVGT ULTRA-SHRT FIXED INC,,P,02/11/2026,03/05/2026,"$100,001-$250,000",STOCK/FUND,D,확인,,94.3
8221359,Michael McCaul (R-TX10),1,SP,NORTHERN INTERMED TAX EXEMPT FUND ’,,P,02/11/2026,3/5/2026 -,"$100,001-$250,000",STOCK/FUND,D,의심,notified,71.4
8221359,Michael McCaul (R-TX10),1,SP,NORTHERN TAX-ADVGT ULTRA-SHRT FIXED INC,,P,02/11/2026,03/05/2026,"$100,001-$250,000",STOCK/FUND,D,확인,,93.1
8221359,Michael McCaul (R-TX10),1,SP,NORTHERN TAX-ADVGT ULTRA-SHRT FIXED INC,,P,02/11/2026,03/05/2026,"$100,001-$250,000",STOCK/FUND,D,확인,,92.9
8221359,Michael McCaul (R-TX10),1,SP,9) NORTHERN TAX-ADVGT ULTRA-SHRT FIXED INC,,P,02/11/2026,03/05/2026,"$100,001-$250,000",STOCK/FUND,D,확인,,86.5
8221359,Michael McCaul (R-TX10),1,SP,HAWAII ST GO BDS,,P,02/26/2026,03/05/2026,"$100,001-$250,000",STOCK/FUND,D,확인,,93.2
8221359,Michael McCaul (R-TX10),1,SP,PHOENIX ARIZ CIVIC IMPT CORP WTR SYS,,P,02/04/2026,03/05/2026,"$100,001-$250,000",STOCK/FUND,D,확인,,89.9
8221359,Michael McCaul (R-TX10),1,SP,NORTHERN INTERMED TAX EXEMPT FUND,,P,02/11/2026,03/05/2026,"$50,001-$100,000",STOCK/FUND,C,확인,,96.6
8221359,Michael McCaul (R-TX10),1,SP,MAYS-ALLOCATE 2025 LP,,P,02/24/2026,03/05/2026,"$50,001-$100,000",STOCK/FUND,C,확인,,95.2
8221359,Michael McCaul (R-TX10),1,SP,NORTHERN INTERMED TAX EXEMPT FUND,,P,02/11/2026,03/05/2026,"$50,001-$100,000",STOCK/FUND,C,확인,,95.6
8221359,Michael McCaul (R-TX10),1,SP,NORTHERN INTERMED TAX EXEMPT FUND,,P,02/11/2026,03/05/2026,"$50,001-$100,000",STOCK/FUND,C,확인,,96.2
8221359,Michael McCaul (R-TX10),1,SP,NORTHERN INTERMED TAX EXEMPT FUND,,P,02/11/2026,03/05/2026,"$50,001-$100,000",STOCK/FUND,C,확인,,81.1
8221359,Michael McCaul (R-TX10),1,SP,NORTHERN TAX-ADVGT ULTRA-SHRT FIXED INC,,P,02/11/2026 -,03/05/2026,"$50,001-$100,000",STOCK/FUND,C,의심,date,93.3
8221359,Michael McCaul (R-TX10),1,SP,CAVCO INDUSTRIES INC,,P,02/04/2026,03/05/2026,"$50,001-$100,000",STOCK/FUND,C,확인,,89.0
8221359,Michael McCaul (R-TX10),1,SP,NORTHERN TAX-ADVGT ULTRA-SHRT FIXED INC,,P,02/11/2026,03/05/2026,"$15,001-$50,000",STOCK/FUND,B,확인,,93.3
8221359,Michael McCaul (R-TX10),1,SP,HURON CONSULTING GROUP INC,,P,02/12/2026,03/05/2026,"$15,001-$50,000",STOCK/FUND,B,확인,,96.4
8221359,Michael McCaul (R-TX10),1,SP,HPS SPECIAL OPP FUND [I LP,,P,02/27/2026,03/05/2026,"$15,001-$50,000",STOCK/FUND,B,확인,,89.6
8221359,Michael McCaul (R-TX10),1,SP,FORMENTERA PARTNERS FUND IT LP,,P,02/26/2026,03/05/2026,"$15,001-$50,000",STOCK/FUND,B,확인,,60.6
8221359,Michael McCaul (R-TX10),2,SP,MUELLER WATER PRODUCTS INC,,P,02/03/2026,03/05/2026,"$15,001-$50,000",STOCK/FUND,B,확인,,96.3
8221359,Michael McCaul (R-TX10),2,SP,NORTHERN INTERMED TAX EXEMPT FUND,,P,02/11/2026,03/05/2026,"$15,001-$50,000",STOCK/FUND,B,확인,,96.7
8221359,Michael McCaul (R-TX10),2,SP,CH PRIVATE EQUITY 2025 FUND LP,,P,02/13/2026,03/05/2026,"$15,001-$50,000",STOCK/FUND,B,확인,,90.2
8221359,Michael McCaul (R-TX10),2,SP,PRIMERICA INC COM,,P,02/18/2026,03/05/2026,"$15,001-$50,000",STOCK/FUND,B,확인,,91.8
8221359,Michael McCaul (R-TX10),2,SP,HOULIHAN LOKEY INC CLA,,P,02/13/2026,03/05/2026,"$15,001-$50,000",STOCK/FUND,B,확인,,79.4
8221359,Michael McCaul (R-TX10),2,SP,FTI CONSULTING INC,,P,02/12/2026,03/05/2026,"$15,001-$50,000",STOCK/FUND,B,확인,,85.3
8221359,Michael McCaul (R-TX10),2,SP,NORTHERN INTERMED TAX EXEMPT FUND,,P,02/11/2026,03/05/2026,"$15,001-$50,000",STOCK/FUND,B,확인,,96.4
8221359,Michael McCaul (R-TX10),2,SP,HURON CONSULTING GROUP INC,,P,02/27/2026,03/05/2026,"$15,001-$50,000",STOCK/FUND,B,확인,,96.2
8221359,Michael McCaul (R-TX10),2,SP,LOUISIANA-PACIFIC CORP,,P,02/27/2026,03/05/2026,"$15,001-$50,000",STOCK/FUND,B,확인,,85.1
8221359,Michael McCaul (R-TX10),2,SP,FFI CONSULTING INC,,P,02/27/2026,03/05/2026,"$15,001-$50,000",STOCK/FUND,B,확인,,84.8
8221359,Michael McCaul (R-TX10),2,SP,ABBOTT LABORATORIES,,P,02/05/2026,03/05/2026,"$15,001-$50,000",STOCK/FUND,B,확인,,92.8
8221359,Michael McCaul (R-TX10),2,SP,MAYS-ALLOCATE 2025 LP,,P,02/04/2026,03/05/2026,"$15,001-$50,000",STOCK/FUND,B,확인,,88.7
8221359,Michael McCaul (R-TX10),2,SP,PURE STORAGE INC CLA,,P,02/13/2026,03/05/2026,"$15,001-$50,000",STOCK/FUND,B,확인,,67.3
8221359,Michael McCaul (R-TX10),2,SP,FAIR ISAAC CORP,,P,02/04/2026,03/05/2026,"$15,001-$50,000",STOCK/FUND,B,확인,,94.3
8221359,Michael McCaul (R-TX10),2,SP,SAP ADR,,P,02/03/2026,03/05/2026,"$1,001-$15,000",STOCK/FUND,A,확인,,95.7
8221359,Michael McCaul (R-TX10),2,SP,TERADYNE INC COM,,P,02/04/2026,03/05/2026,"$1,001-$15,000",STOCK/FUND,A,확인,,94.5
8221359,Michael McCaul (R-TX10),2,SP,AUTODESK INC,,P,02/27/2026,03/05/2026,"$1,001-$15,000",STOCK/FUND,A,확인,,96.1
8221359,Michael McCaul (R-TX10),2,SP,INTUIT INC,,P,02/17/2026,03/05/2026,"$1,001-$15,000",STOCK/FUND,A,확인,,93.3
8221359,Michael McCaul (R-TX10),2,SP,SPOTIFY TECHNOLOGY S.A. COM,,P,02/27/2026,03/05/2026,"$1,001-$15,000",STOCK/FUND,A,확인,,94.8
8221359,Michael McCaul (R-TX10),2,SP,MAYS-ALLOCATE LP,,P,02/05/2026,03/05/2026,"$1,001-$15,000",STOCK/FUND,A,확인,,94.6
8221359,Michael McCaul (R-TX10),2,SP,ENTEGRIS INC,,P,02/04/2026,03/05/2026,"$1,001-$15,000",STOCK/FUND,A,확인,,94.3
8221359,Michael McCaul (R-TX10),2,SP,SPOTIFY TECHNOLOGY S.A. COM,,P,02/04/2026,03/05/2026,"$1,001-$15,000",STOCK/FUND,A,확인,,94.9
8221359,Michael McCaul (R-TX10),2,SP,SPOTIFY TECHNOLOGY S.A. COM,,P,02/10/2026,03/05/2026,"$1,001-$15,000",STOCK/FUND,A,확인,,94.8
8221359,Michael McCaul (R-TX10),2,SP,ENTEGRIS INC,,P,02/10/2026,03/05/2026,"$1,001-$15,000",STOCK/FUND,A,확인,,94.5
8221359,Michael McCaul (R-TX10),2,SP,SAP ADR,,P,02/13/2026,03/05/2026,"$1,001-$15,000",STOCK/FUND,A,확인,,96.3
8221359,Michael McCaul (R-TX10),2,SP,MERCADOLIBRE INC COM,,P,02/27/2026,03/05/2026,"$1,001-$15,000",STOCK/FUND,A,확인,,94.0
8221359,Michael McCaul (R-TX10),3,SP,NETFLIX INC,,P,02/17/2026,03/05/2026,"$1,001-$15,000",STOCK/FUND,A,확인,,64.0
8221359,Michael McCaul (R-TX10),3,SP,META PLATFORMS INC CLASS A,META.O,P,02/20/2026,03/05/2026,"$1,001-$15,000",STOCK/FUND,A,확인,,94.2
8221359,Michael McCaul (R-TX10),3,SP,META PLATFORMS INC CLASS A,META.O,P,02/11/2026,03/05/2026,"$1,001-$15,000",STOCK/FUND,A,확인,,92.6
8221359,Michael McCaul (R-TX10),3,SP,WORKDAY INC COM CLA “,,P,02/27/2026,03/05/2026,"$1,001-$15,000",STOCK/FUND,A,확인,,76.1
8221359,Michael McCaul (R-TX10),3,SP,ORACLE CORP,ORCL.K,P,02/11/2026,03/05/2026,"$1,001-$15,000",STOCK/FUND,A,확인,,96.0
8221359,Michael McCaul (R-TX10),3,SP,REDDITINCCLA,,P,02/11/2026,03/05/2026,"$1,001-$15,000",STOCK/FUND,A,확인,,64.4
8221359,Michael McCaul (R-TX10),3,SP,PURE STORAGE INC CLA,,P,02/26/2026,03/05/2026,"$1,001-$15,000",STOCK/FUND,A,확인,,79.9
8221359,Michael McCaul (R-TX10),3,SP,SAP ADR,,P,02/10/2026,03/05/2026,"$1,001-$15,000",STOCK/FUND,A,확인,,95.7
8221359,Michael McCaul (R-TX10),3,SP,SAP ADR,,P,02/05/2026,03/05/2026,"$1,001-$15,000",STOCK/FUND,A,확인,,92.8
8221359,Michael McCaul (R-TX10),3,SP,INTUIT INC,,P,02/05/2026,03/05/2026,"$1,001-$15,000",STOCK/FUND,A,확인,,93.2
8221359,Michael McCaul (R-TX10),3,SP,NETFLIX INC,,P,02/05/2026,03/05/2026,"$1,001-$15,000",STOCK/FUND,A,의심,name-illegible,52.6
8221359,Michael McCaul (R-TX10),3,SP,WORKDAYINCCOMCLA,,P,02/05/2026,03/05/2026,"$1,001-$15,000",STOCK/FUND,A,확인,,90.3
8221359,Michael McCaul (R-TX10),3,SP,LONDON STOCK EXCHANGE GROUP SPON ADS,,P,02/17/2026,03/05/2026,"$1,001-$15,000",STOCK/FUND,A,확인,,95.1
8221359,Michael McCaul (R-TX10),3,SP,ORACLE CORP,ORCL.K,P,02/27/2026,03/05/2026,"$1,001-$15,000",STOCK/FUND,A,확인,,69.7
8221359,Michael McCaul (R-TX10),3,SP,LONDON STOCK EXCHANGE GROUP SPON ADS,,P,02/10/2026,03/05/2026,"$1,001-$15,000",STOCK/FUND,A,확인,,94.8
8221359,Michael McCaul (R-TX10),3,SP,NETFLIX INC,,P,02/27/2026,03/05/2026,"$1,001-$15,000",STOCK/FUND,A,확인,,95.1
8221359,Michael McCaul (R-TX10),3,SP,HPS SPECIAL OPP FUND II LP,,P,02/27/2026,03/05/2026,"$1,001-$15,000",STOCK/FUND,A,확인,,95.2
8221359,Michael McCaul (R-TX10),3,SP,MAYS-ALLOCATE 2025 LP,,P,02/20/2026,03/05/2026,"$1,001-$15,000",STOCK/FUND,A,확인,,94.6
8221359,Michael McCaul (R-TX10),3,SP,AERCAP HOLDINGS N.V,,S,02/03/2026,03/05/2026,"$1,001-$15,000",STOCK/FUND,A,의심,name-illegible,59.2
8221359,Michael McCaul (R-TX10),3,SP,WORKDAY INC COM CLA,,S,02/09/2026,03/05/2026,"$1,001-$15,000",STOCK/FUND,A,확인,,77.4
8221359,Michael McCaul (R-TX10),3,SP,COMCAST CORP,,S,02/26/2026,03/05/2026,"$1,001-$15,000",STOCK/FUND,A,확인,,96.1
8221359,Michael McCaul (R-TX10),3,SP,USER TECHNOLOGIES INC COM,,S,02/11/2026,03/05/2026,"$1,001-$15,000",STOCK/FUND,A,확인,,81.1
8221359,Michael McCaul (R-TX10),3,SP,NVIDIA CORPORATICN COM,NVDA.O,S,02/26/2026,03/05/2026,"$1,001-$15,000",STOCK/FUND,A,확인,,70.8
8221359,Michael McCaul (R-TX10),3,SP,GE AEROSPACE COM NEW,,S,02/04/2026,03/05/2026,"$1,001-$15,000",STOCK/FUND,A,확인,,96.1
8221359,Michael McCaul (R-TX10),3,SP,* BAYER AG SPON ADR,,S,02/05/2026,03/05/2026,"$1,001-$15,000",STOCK/FUND,A,확인,,82.8
8221359,Michael McCaul (R-TX10),3,SP,ASML HOLDING NV,ASML.O,S,02/05/2026,03/05/2026,"$1,001-$15,000",STOCK/FUND,A,확인,,95.7
8221359,Michael McCaul (R-TX10),4,SP,NORTHERN TAX-ADVGT ULTRA-SHRT FIXED INC,,S,02/17/2026,03/05/2026,"$1,001-$15,000",STOCK/FUND,A,확인,,80.5
8221359,Michael McCaul (R-TX10),4,SP,MICROSOFT CORP,MSFT.O,S,02/27/2026,03/05/2026,"$1,001-$15,000",STOCK/FUND,A,확인,,96.6
8221359,Michael McCaul (R-TX10),4,SP,BAYER AG SPON ADR,,S,02/17/2026,03/05/2026,"$1,001-$15,000",STOCK/FUND,A,확인,,77.2
8221359,Michael McCaul (R-TX10),4,SP,WORKDAY INC COM CLA,,S,02/10/2026,03/05/2026,"$1,001-$15,000",STOCK/FUND,A,확인,,95.9
8221359,Michael McCaul (R-TX10),4,SP,GE VERNOVA INC COM,GEV,S,02/04/2026,03/05/2026,"$1,001-$15,000",STOCK/FUND,A,확인,,93.2
8221359,Michael McCaul (R-TX10),4,SP,UBER TECHNOLOGIES INC COM,,S,02/13/2026,03/05/2026,"$1,001-$15,000",STOCK/FUND,A,확인,,67.3
8221359,Michael McCaul (R-TX10),4,SP,AMAZON.COM INC,AMZN.O,S,02/13/2026,03/05/2026,"$1,001-$15,000",STOCK/FUND,A,확인,,95.8
8221359,Michael McCaul (R-TX10),4,SP,VULCAN MATERIALS CO,VMC,S,02/23/2026,03/05/2026,"$1,001-$15,000",STOCK/FUND,A,확인,,67.6
8221359,Michael McCaul (R-TX10),4,SP,WOODWARD INC COM,,S,02/27/2026,03/05/2026,"$1,001-$15,000",STOCK/FUND,A,확인,,81.8
8221359,Michael McCaul (R-TX10),4,SP,WOODWARD INC COM,,S,02/03/2026,- ° 3/5/2026,"$1,001-$15,000",STOCK/FUND,A,의심,notified,62.5
8221359,Michael McCaul (R-TX10),4,SP,WOODWARD INC COM,,S,02/18/2026,03/05/2026,"$1,001-$15,000",STOCK/FUND,A,의심,name-illegible,57.8
8221359,Michael McCaul (R-TX10),4,SP,’ MARTIN MARIETTA MATERIALS INC,,S,02/17/2026,03/05/2026,"$1,001-$15,000",STOCK/FUND,A,확인,,78.2
8221359,Michael McCaul (R-TX10),4,SP,HILTON WORLDWIDE HLDGS INC,,S,02/06/2026,03/05/2026,"$1,001-$15,000",STOCK/FUND,A,확인,,83.1
8221359,Michael McCaul (R-TX10),4,SP,ESTEE LAUDER COMPANIES INC CLASS A,,S,02/02/2026,03/05/2026,"$1,001-$15,000",STOCK/FUND,A,확인,,85.2
8221359,Michael McCaul (R-TX10),4,SP,NORTHERN TAX-ADVGT ULTRA-SHRT FIXED INC,,S,02/17/2026,03/05/2026,"$1,001-$15,000",STOCK/FUND,A,확인,,84.7
8221359,Michael McCaul (R-TX10),4,SP,BAYER AG SPON ADR,,S,02/06/2026,03/05/2026,"$1,001-$15,000",STOCK/FUND,A,확인,,94.2
8221359,Michael McCaul (R-TX10),4,SP,PTC INC,,S,02/24/2026,03/05/2026,"$1,001-$15,000",STOCK/FUND,A,확인,,87.2
8221359,Michael McCaul (R-TX10),4,SP,INTUITINC,,S,02/11/2026,03/05/2026,"$1,001-$15,000",STOCK/FUND,A,의심,name-illegible,15.6
8221359,Michael McCaul (R-TX10),4,SP,DEXCOM INC,,S,02/04/2026,03/05/2026,"$1,001-$15,000",STOCK/FUND,A,의심,name-illegible,56.0
8221359,Michael McCaul (R-TX10),4,SP,MARTIN MARIETTA MATERIALS INC,,S,02/23/2026,- 3/5/2026,"$1,001-$15,000",STOCK/FUND,A,의심,notified,96.1
8221359,Michael McCaul (R-TX10),4,SP,WOODWARD INC COM,,S,02/10/2026,03/05/2026,"$15,001-$50,000",STOCK/FUND,B,확인,,84.3
8221359,Michael McCaul (R-TX10),4,SP,AERCAP HOLDINGS N.V,,S,02/13/2026,03/05/2026,"$15,001-$50,000",STOCK/FUND,B,확인,,61.1
8221359,Michael McCaul (R-TX10),4,SP,HILTON WORLDWIDE HLDGS INC,,S,02/23/2026,03/05/2026,"$15,001-$50,000",STOCK/FUND,B,확인,,67.5
8221359,Michael McCaul (R-TX10),4,SP,ALPHABET INC CAP STK CLA,GOOGL.O,S,02/04/2026,03/05/2026,"$15,001-$50,000",STOCK/FUND,B,확인,,64.3
8221359,Michael McCaul (R-TX10),4,SP,AMAZON.COM INC,AMZN.O,S,02/10/2026,03/05/2026,"$15,001-$50,000",STOCK/FUND,B,의심,name-illegible,56.8
8221359,Michael McCaul (R-TX10),4,SP,GE VERNOVA INC COM,GEV,S,02/05/2026,03/05/2026,"$15,001-$50,000",STOCK/FUND,B,확인,,93.9
8221359,Michael McCaul (R-TX10),5,SP,ABBOTT LABORATORIES,,S,02/27/2026,03/05/2026,"$15,001-$50,000",STOCK/FUND,B,확인,,64.5
8221359,Michael McCaul (R-TX10),5,SP,PLEXUS CORP,,S,02/04/2026,03/05/2026,"$15,001-$50,000",STOCK/FUND,B,확인,,96.5
8221359,Michael McCaul (R-TX10),5,SP,PLEXUS CORP,,S,02/12/2026,03/05/2026,"$50,001-$100,000",STOCK/FUND,C,의심,name-illegible,54.9
8221359,Michael McCaul (R-TX10),5,SP,KANE CNTY ILL CMNTY UNIT SCH DIST,,S,02/27/2026,03/05/2026,"$50,001-$100,000",STOCK/FUND,C,확인,,82.7
8221359,Michael McCaul (R-TX10),5,SP,WOODRIDGE ILL GO REF,,S,02/02/2026,03/05/2026,"$50,001-$100,000",STOCK/FUND,C,확인,,95.5
8221359,Michael McCaul (R-TX10),5,SP,DONALDSON COMPANY INC,,S,02/18/2026,03/05/2026,"$100,001-$250,000",STOCK/FUND,D,확인,,93.8
8221359,Michael McCaul (R-TX10),5,SP,EAGLE MTN & SAGINAW TEX INDPT SCH DIST,,S,02/17/2026,03/05/2026,"$100,001-$250,000",STOCK/FUND,D,확인,,94.8
